claim_id,policy_start,incident_date,claim_amount,state,vehicle_type,incident_type,fact_of_loss,reported_by,policy_limit,insured_age,prior_claims_count,fraud_flag,severity_score
GWJX3BID6,2020-08-31,2020-09-28,92647.41,AS,Van,Theft,V2 rear-ended V1 while stopped at a red light,claimant,50048,30,1,0,0.6
V1LK4AGLB,2018-12-21,2019-06-11,1002.52,NY,Van,Backing Collision,V2 crossed centerline and hit V1 head-on,claimant,25870,62,2,1,0.22
D0XQTQV8E,2022-01-31,2022-02-05,6081.91,MA,Van,Theft,V2 rear-ended V1 while stopped at a red light,claimant,17261,56,5,0,0.06
LSPJ6SFAS,2022-03-26,2023-01-10,5732.47,KY,Sedan,Side-impact,V2 entered wrong lane and collided with V1,claimant,15000,46,1,1,0.39
04LX5Z3JU,2022-07-22,2023-04-16,4073.02,DE,Truck,Side-impact,V2 ran a stop sign and hit the side of V1,insured,100000,30,1,0,0.29
FXH8P0MTZ,2019-01-25,2019-04-22,9887.2,VT,SUV,Theft,Hailstorm caused significant roof and hood damage to V1,insured,100000,74,0,0,0.77
1FPR7H4PZ,2018-03-18,2018-03-23,15581.36,WV,Sedan,Side-impact,V2 turned left and struck the side of V1,claimant,20035,59,3,0,0.06
NGVXXYN9T,2022-02-21,2022-08-19,15259.92,IL,Truck,Theft,Hailstorm caused significant roof and hood damage to V1,insured,15552,75,0,0,0.33
61QSKFNNM,2019-06-17,2019-06-22,20474.06,MA,Coupe,Weather Damage,V2 rear-ended V1 while stopped at a red light,claimant,15000,79,5,0,0.8
LWVAPFE0H,2022-02-17,2022-09-09,7051.73,MT,SUV,Theft,V2 rear-ended V1 while stopped at a red light,claimant,21146,69,2,0,0.9
RQSU95IYU,2019-01-07,2019-05-02,63041.53,AK,Coupe,Theft,V2 ran a stop sign and hit the side of V1,claimant,49798,63,5,0,0.36
B31P35ZWQ,2021-05-24,2021-07-31,2115.18,DC,SUV,Theft,V1 was damaged by falling tree during storm,claimant,49137,44,3,1,0.44
YT39UZC2P,2022-12-02,2023-05-29,5710.31,SC,Coupe,Rear-end Collision,V1 was reported stolen from insured’s driveway,insured,100000,21,0,0,0.01
LHS95TWBQ,2018-02-28,2019-01-09,11618.46,CO,Van,Head-on Collision,V1 was damaged by falling tree during storm,claimant,100000,75,0,1,1.0
HSMCRCUN9,2022-01-29,2022-03-20,6987.8,IA,Truck,Weather Damage,V2 was behind V1 when it began backing up,insured,99600,58,0,1,0.97
1WG3HJSOS,2018-03-04,2018-03-09,22528.67,MT,Van,Rear-end Collision,V1 was reported stolen from insured’s driveway,insured,17625,68,1,0,0.86
58YOFVYG7,2021-10-03,2022-08-25,9026.19,AK,Truck,Side-impact,V2 turned left and struck the side of V1,claimant,44601,60,4,0,0.67
2VWMD5TFU,2021-11-08,2021-11-30,8583.19,AK,Truck,Backing Collision,V2 entered wrong lane and collided with V1,insured,46824,80,3,1,0.43
2SNX1SE3X,2022-06-13,2022-07-01,6283.65,VT,Coupe,Weather Damage,V2 was behind V1 when it began backing up,insured,96801,80,4,0,0.01
R6N18BEQE,2019-04-09,2019-07-17,15045.96,WA,Van,Head-on Collision,V2 entered wrong lane and collided with V1,claimant,100000,80,3,0,0.05
RFTNVIJZX,2019-02-11,2019-04-02,16617.11,FL,Sedan,Rear-end Collision,V2 failed to stop and struck V1 from behind,claimant,100000,41,2,1,0.13
4XVQBZBRQ,2019-01-12,2019-07-16,14666.44,WA,Coupe,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,claimant,25820,32,0,0,0.23
W5259GMQ2,2022-07-29,2023-04-25,15084.57,IL,Coupe,Weather Damage,V1 was missing after being parked overnight,insured,15000,53,2,0,1.0
P014X5DLW,2022-10-15,2023-10-15,11367.24,VT,Truck,Weather Damage,V2 turned left and struck the side of V1,insured,15000,68,1,0,0.73
Y1P6MXSWY,2022-03-25,2023-01-06,14460.4,GA,SUV,Side-impact,V1 struck V2 while reversing from parking spot,insured,93019,71,0,0,0.85
0SZKBNSH8,2022-11-21,2022-12-24,32778.52,AS,SUV,Theft,V2 rear-ended V1 while stopped at a red light,claimant,93159,63,1,1,0.85
LLRB7DFIX,2019-05-09,2019-11-11,7401.63,UT,Van,Weather Damage,Hailstorm caused significant roof and hood damage to V1,claimant,23110,61,1,1,0.56
LBO9EWO7T,2022-09-07,2022-12-02,15544.97,NV,Sedan,Backing Collision,V1 was damaged by falling tree during storm,insured,20892,80,1,0,0.21
CBW5QQB5I,2020-08-16,2021-05-04,1002.52,IN,Truck,Theft,V2 turned left and struck the side of V1,claimant,17178,59,0,0,0.79
92WMSJ9UK,2022-11-27,2023-03-27,16564.38,PA,Sedan,Head-on Collision,V2 entered wrong lane and collided with V1,insured,15000,68,2,0,0.06
693P483CH,2018-08-23,2018-08-28,6243.62,CO,Van,Head-on Collision,V2 ran a stop sign and hit the side of V1,insured,98420,51,3,0,0.59
ELHRX5M8N,2021-01-06,2021-01-11,86875.76,SC,SUV,Weather Damage,V2 rear-ended V1 while stopped at a red light,insured,23315,36,2,0,0.43
ZF6YXIS81,2019-11-29,2019-12-04,1002.52,MA,SUV,Backing Collision,V1 was missing after being parked overnight,claimant,15000,18,1,0,0.6
HBUDU7XX9,2020-07-01,2021-07-01,26776.64,TX,Coupe,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,insured,100000,74,2,0,0.09
IGD40CM0T,2019-01-05,2019-01-10,3437.78,OR,Van,Head-on Collision,V1 struck V2 while reversing from parking spot,claimant,15000,49,1,0,0.09
U2AQHKNQJ,2022-12-18,2023-09-14,61371.45,FL,Van,Backing Collision,V2 turned left and struck the side of V1,claimant,21585,46,5,0,0.3
GE0UTX7R0,2022-10-17,2022-10-22,1002.52,CO,Coupe,Head-on Collision,Hailstorm caused significant roof and hood damage to V1,claimant,100000,79,4,1,0.65
7VPPM86CX,2019-03-24,2019-12-05,22359.8,CO,SUV,Rear-end Collision,V1 was damaged by falling tree during storm,insured,15000,60,1,1,0.01
OTX76D2KJ,2021-03-12,2021-05-30,14832.37,OR,Van,Rear-end Collision,V1 was damaged by falling tree during storm,insured,15000,30,2,0,0.16
RZCV3HRQA,2022-07-09,2023-02-11,3456.87,WV,Coupe,Rear-end Collision,V1 was reported stolen from insured’s driveway,claimant,22369,23,0,0,0.58
9VZEOX981,2020-03-25,2020-06-09,1002.52,CT,Coupe,Head-on Collision,V2 turned left and struck the side of V1,insured,15000,75,0,0,0.08
BF8W80UXN,2022-03-21,2023-02-22,14472.66,AK,Coupe,Theft,V1 was missing after being parked overnight,claimant,88908,52,0,0,0.73
3E6OQE09O,2021-01-19,2021-10-27,46015.99,WV,Sedan,Head-on Collision,V2 was behind V1 when it began backing up,claimant,15000,59,5,0,0.52
8A906K37E,2018-08-27,2019-02-19,5242.44,VI,Truck,Theft,V2 entered wrong lane and collided with V1,insured,22465,47,5,0,0.47
4EY9JVB6H,2019-11-21,2019-12-28,4260.5,IN,Van,Theft,Hailstorm caused significant roof and hood damage to V1,insured,15000,79,5,1,0.49
PPHPM0D5W,2022-05-15,2022-12-23,38657.53,OH,Sedan,Weather Damage,V2 crossed centerline and hit V1 head-on,insured,15000,54,4,0,1.0
LWJOJAFI4,2021-04-18,2021-08-28,37190.63,VT,Sedan,Weather Damage,V1 was damaged by falling tree during storm,claimant,42975,49,1,0,0.57
CKOM5F33D,2020-08-13,2020-11-16,26541.26,MT,Truck,Side-impact,V1 struck V2 while reversing from parking spot,claimant,15000,28,5,0,0.76
NREHU2M6N,2022-08-29,2023-07-06,7550.29,KY,Sedan,Rear-end Collision,V1 was missing after being parked overnight,insured,20727,50,1,1,0.56
WMUFGYN53,2022-02-08,2023-01-01,54119.05,GA,Van,Backing Collision,V2 ran a stop sign and hit the side of V1,claimant,28624,71,0,0,0.82
KBH423L90,2019-01-02,2019-12-29,23355.79,FL,Sedan,Side-impact,V2 was behind V1 when it began backing up,insured,15000,62,4,0,0.15
MCZH7827J,2021-03-19,2021-10-31,4708.47,UT,Van,Head-on Collision,V2 was behind V1 when it began backing up,insured,43166,63,3,0,0.57
TRG6IAQII,2020-11-27,2020-12-18,2002.99,SC,SUV,Theft,V2 turned left and struck the side of V1,claimant,92711,35,3,0,0.05
JNN0DYK3F,2019-07-12,2020-06-03,13380.03,VT,Coupe,Theft,V2 entered wrong lane and collided with V1,insured,100000,63,5,0,0.72
DJ2QSVLC5,2018-05-26,2019-03-23,1002.52,SC,Van,Backing Collision,Hailstorm caused significant roof and hood damage to V1,insured,15000,23,1,0,0.84
AALIRPDGZ,2020-01-31,2020-03-20,10592.51,CO,Coupe,Weather Damage,V1 was reported stolen from insured’s driveway,insured,92335,35,2,1,0.72
2SC0T8DHD,2022-10-12,2023-05-24,51777.45,OH,Coupe,Head-on Collision,V2 entered wrong lane and collided with V1,insured,21390,77,1,0,0.28
DCIROW8A2,2021-11-04,2021-11-09,6889.89,ND,Coupe,Head-on Collision,V2 turned left and struck the side of V1,claimant,27149,74,1,0,0.33
CQBYWLKLQ,2019-07-14,2019-07-19,15375.77,GA,Sedan,Weather Damage,V1 was damaged by falling tree during storm,insured,100000,50,4,0,0.18
BXXA53XI3,2022-08-15,2022-10-20,7178.63,AZ,Sedan,Rear-end Collision,V2 crossed centerline and hit V1 head-on,insured,48367,19,5,1,0.51
C7G0ABGB8,2022-05-19,2022-05-24,7615.68,AK,SUV,Weather Damage,V2 turned left and struck the side of V1,insured,15000,24,1,0,0.79
PMX76AL3G,2019-12-26,2019-12-31,12095.94,DE,Coupe,Head-on Collision,V2 rear-ended V1 while stopped at a red light,insured,48911,77,4,0,0.83
0D2AOBLJ0,2020-07-13,2020-07-30,15604.32,GA,Van,Theft,V2 turned left and struck the side of V1,insured,96897,50,5,0,0.4
UA9O6H0FE,2018-02-02,2018-04-05,31215.65,SC,Van,Rear-end Collision,V1 was damaged by falling tree during storm,claimant,19397,79,3,0,0.72
EB9I9EXBN,2022-07-06,2022-08-04,10289.36,AS,Van,Theft,V1 was reported stolen from insured’s driveway,insured,19180,54,0,0,0.82
XDXWBC1JL,2020-09-25,2021-09-25,1002.52,WV,SUV,Side-impact,V2 crossed centerline and hit V1 head-on,insured,98634,61,1,0,0.57
IDIGGN92F,2018-10-18,2019-04-30,18560.88,AZ,Truck,Theft,V2 turned left and struck the side of V1,claimant,15927,64,3,0,0.8
0J3OKEKSK,2018-12-26,2019-07-13,53641.76,KY,Coupe,Backing Collision,Hailstorm caused significant roof and hood damage to V1,insured,17409,66,5,0,0.01
2VPAJSPJ0,2020-02-18,2020-02-23,76272.44,KY,Coupe,Head-on Collision,V2 rear-ended V1 while stopped at a red light,claimant,100000,31,1,1,0.71
0VMPQYW5I,2018-03-18,2018-09-21,2184.41,SD,Van,Theft,V1 was missing after being parked overnight,claimant,15000,52,0,1,1.0
XTWGQIO1M,2019-08-02,2020-04-24,55336.32,UT,Coupe,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,15000,57,1,0,0.79
GN8NL4J1O,2020-07-05,2020-11-04,23339.12,WA,Sedan,Backing Collision,V1 was reported stolen from insured’s driveway,claimant,100000,60,1,1,0.68
F25SWOKJ2,2019-07-03,2019-07-31,19729.39,IN,Truck,Weather Damage,Hailstorm caused significant roof and hood damage to V1,claimant,94095,51,5,0,0.17
NI4ZF5187,2021-03-12,2021-06-18,2837.93,OR,SUV,Head-on Collision,V2 was behind V1 when it began backing up,claimant,23697,57,1,0,0.13
OZYMUZZO1,2021-08-13,2021-08-18,65556.75,NV,Sedan,Rear-end Collision,V1 was damaged by falling tree during storm,claimant,99678,29,1,0,0.88
5U50FH61N,2022-07-12,2023-07-12,81334.54,ID,Truck,Theft,V2 ran a stop sign and hit the side of V1,insured,15000,25,4,0,0.51
7FDRFQX78,2018-04-02,2018-07-12,30669.51,NV,Van,Weather Damage,V1 was missing after being parked overnight,insured,95691,57,3,1,0.82
0TIJ7KTSP,2018-12-03,2019-09-21,10101.35,FL,Coupe,Rear-end Collision,V1 was reported stolen from insured’s driveway,claimant,52242,53,1,0,0.03
YA2OTKQXW,2018-10-19,2019-10-19,8898.14,VT,Truck,Weather Damage,V2 entered wrong lane and collided with V1,insured,100000,69,1,0,0.06
112CD4YSD,2018-09-05,2018-09-10,40204.46,NE,SUV,Weather Damage,V2 ran a stop sign and hit the side of V1,claimant,95647,64,1,0,0.23
6SHQBA3RN,2018-12-23,2019-09-27,32408.48,OH,Van,Backing Collision,V1 was damaged by falling tree during storm,insured,22367,71,1,1,0.26
QF3ADTPRT,2018-07-21,2018-09-30,5343.94,NE,Van,Rear-end Collision,V2 failed to stop and struck V1 from behind,insured,28545,70,0,0,0.91
ZUF0UE99O,2021-12-09,2022-03-11,5121.07,GA,SUV,Rear-end Collision,V2 failed to stop and struck V1 from behind,insured,100000,52,1,0,0.01
H12PGX409,2022-10-26,2023-09-08,36106.13,SC,Sedan,Rear-end Collision,V2 entered wrong lane and collided with V1,claimant,19252,25,4,0,0.36
WNZMO7GDE,2020-12-01,2021-07-26,18906.51,OR,SUV,Theft,V1 was missing after being parked overnight,insured,92348,80,0,0,0.64
74V6AOUSX,2019-07-25,2020-07-24,1002.52,OR,Coupe,Backing Collision,V2 turned left and struck the side of V1,insured,15000,55,5,0,0.01
9DXZNKQWQ,2021-09-05,2022-08-05,20782.12,WV,Sedan,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,44928,59,1,0,0.67
YO6ILVB8D,2019-05-30,2019-09-14,19307.13,OR,Van,Theft,Hailstorm caused significant roof and hood damage to V1,insured,15000,60,0,0,0.72
M1AOZUJV1,2019-09-28,2019-11-03,21591.13,IN,Truck,Rear-end Collision,V1 was damaged by falling tree during storm,claimant,44018,31,1,1,0.74
CIJJRX3XH,2022-10-31,2023-09-16,10331.13,WA,SUV,Side-impact,V2 turned left and struck the side of V1,claimant,100000,51,3,0,0.66
YTDBU2J08,2021-03-12,2021-06-02,5209.17,SC,Coupe,Theft,V1 struck V2 while reversing from parking spot,claimant,91973,63,2,0,0.68
5RHCJTDAK,2019-02-01,2019-06-11,6040.07,AK,Coupe,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,27584,39,3,0,0.28
XVX1BL6F6,2022-08-03,2022-08-08,5527.38,VT,SUV,Rear-end Collision,V2 entered wrong lane and collided with V1,insured,18721,57,0,0,0.45
FU547OTB8,2018-09-21,2019-09-16,4112.61,ND,Truck,Rear-end Collision,V2 crossed centerline and hit V1 head-on,claimant,100000,20,5,0,0.95
5VIF81J67,2019-10-03,2020-06-04,6009.32,VT,Coupe,Side-impact,V2 was behind V1 when it began backing up,claimant,96393,68,5,0,0.14
KJFCLCCR9,2021-05-05,2021-10-31,55660.17,IL,Sedan,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,claimant,100000,66,0,0,0.3
D47D7NC2D,2019-01-28,2019-03-31,9843.57,IA,SUV,Head-on Collision,V2 turned left and struck the side of V1,claimant,99277,58,5,0,0.01
ZDRHEZUL4,2020-11-01,2021-01-10,37161.94,KY,SUV,Rear-end Collision,V2 failed to stop and struck V1 from behind,insured,26209,74,5,0,0.95
AE6YA8S2D,2020-04-25,2020-12-30,31821.75,NE,Van,Side-impact,V2 failed to stop and struck V1 from behind,claimant,90608,34,5,0,0.24
DET4KERZ1,2020-06-11,2020-08-29,17147.99,NV,Coupe,Theft,V1 was damaged by falling tree during storm,claimant,49423,66,5,0,0.11
V8RSRKPVI,2019-02-19,2019-09-07,62027.57,PA,Van,Theft,V1 struck V2 while reversing from parking spot,insured,95209,45,0,1,0.79
2C7RWE9EU,2022-04-30,2022-07-13,37721.1,AL,Sedan,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,insured,18386,52,0,0,0.78
KIFM5CI7H,2019-08-11,2020-04-25,17053.21,WA,Coupe,Weather Damage,V1 was reported stolen from insured’s driveway,claimant,99495,18,0,0,0.57
BVPXNOJMG,2021-04-02,2021-12-19,5483.22,AK,Sedan,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,20861,62,1,1,1.0
L1RLCFNR3,2019-11-28,2020-04-19,1002.52,ND,SUV,Theft,Hailstorm caused significant roof and hood damage to V1,claimant,25554,65,5,1,0.14
7QTZJS6PV,2021-08-25,2021-11-25,10220.74,DC,Truck,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,15000,45,3,0,0.36
S9V9BD9ZM,2020-02-10,2021-02-09,58779.54,CO,Coupe,Rear-end Collision,V2 ran a stop sign and hit the side of V1,insured,48960,23,5,1,0.67
Q77HNS54G,2018-07-21,2019-03-20,39240.42,UT,SUV,Side-impact,V2 turned left and struck the side of V1,claimant,21036,35,0,1,0.85
WDFO1NNJ5,2021-07-27,2022-05-23,23737.87,IN,Truck,Theft,V1 was damaged by falling tree during storm,claimant,15716,54,1,0,0.63
RXC4XJ4A3,2021-11-28,2022-06-16,28404.79,UT,Truck,Rear-end Collision,V1 was missing after being parked overnight,claimant,52903,18,2,0,0.01
S8PGBZQ35,2019-01-27,2019-02-01,25302.5,DC,Coupe,Backing Collision,V1 was reported stolen from insured’s driveway,insured,100000,47,1,1,0.67
AW3OVY92D,2019-07-29,2019-10-27,1002.52,PA,SUV,Side-impact,V1 was reported stolen from insured’s driveway,claimant,18565,38,2,1,0.01
EFQGSEM2F,2019-10-18,2020-08-27,17755.29,AK,Truck,Head-on Collision,V2 was behind V1 when it began backing up,claimant,97309,35,5,0,0.07
ITGUKTQ5S,2021-06-15,2022-03-03,5994.95,VT,Sedan,Side-impact,V2 turned left and struck the side of V1,insured,15000,29,0,0,0.85
MVVBJB1JV,2020-11-21,2021-11-21,15210.34,VT,Sedan,Theft,V2 rear-ended V1 while stopped at a red light,claimant,89222,28,1,1,0.05
EN2Z7MB41,2022-04-18,2022-09-17,2948.66,SD,Sedan,Rear-end Collision,V1 was missing after being parked overnight,claimant,17539,71,2,0,0.01
G877FXV7A,2022-01-06,2022-03-30,39681.96,MA,Coupe,Backing Collision,V2 entered wrong lane and collided with V1,claimant,17723,45,5,1,0.69
7KX7MR9VQ,2021-06-02,2021-08-12,49435.89,GA,Truck,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,claimant,15000,18,1,0,0.58
IET4AKW6Z,2021-05-04,2022-01-05,3472.48,IL,Truck,Weather Damage,V1 was damaged by falling tree during storm,insured,96234,70,4,0,0.57
LKW5E11DX,2019-11-15,2020-09-18,12031.16,MA,SUV,Theft,V2 was behind V1 when it began backing up,claimant,93829,77,3,0,0.18
KU2K5EBDS,2020-04-13,2020-08-06,23567.32,VT,SUV,Weather Damage,V2 failed to stop and struck V1 from behind,insured,21483,18,3,1,0.01
TVAHM9UZA,2019-11-26,2020-11-25,2921.3,WA,Coupe,Rear-end Collision,V1 was reported stolen from insured’s driveway,claimant,15000,61,5,0,0.62
9QVEFHX0Z,2022-06-11,2022-10-24,54191.09,IL,Van,Rear-end Collision,V2 turned left and struck the side of V1,insured,15000,28,1,0,0.55
J7IZVA3T8,2021-04-08,2022-02-26,67615.06,IL,Sedan,Rear-end Collision,V1 struck V2 while reversing from parking spot,claimant,100000,29,5,0,0.66
62VL1TKU0,2022-08-30,2023-03-01,32834.89,TX,Coupe,Weather Damage,V1 struck V2 while reversing from parking spot,claimant,54169,66,3,1,0.7
4VPWYMFVT,2020-09-09,2020-09-14,8347.1,IN,Sedan,Side-impact,V2 failed to stop and struck V1 from behind,insured,22034,80,1,0,0.01
ACBLQI1N6,2020-09-12,2020-12-18,11491.29,MT,Truck,Rear-end Collision,V2 failed to stop and struck V1 from behind,claimant,100000,18,0,0,0.35
CLPDIXCVT,2021-08-07,2021-10-24,12433.37,OR,SUV,Theft,V2 rear-ended V1 while stopped at a red light,claimant,15000,80,0,0,0.66
FHAKROWX4,2021-10-22,2022-03-17,46355.15,MA,Coupe,Weather Damage,V2 rear-ended V1 while stopped at a red light,insured,15000,54,1,1,0.04
KK1R6L5AK,2020-03-12,2020-11-07,7388.31,CO,Sedan,Head-on Collision,V2 turned left and struck the side of V1,claimant,48954,36,3,0,0.48
G06GKABCZ,2022-06-22,2022-06-27,2431.62,GA,Van,Head-on Collision,V2 was behind V1 when it began backing up,insured,87924,37,0,0,0.78
LZM7ODTLK,2020-02-19,2020-04-05,3897.79,NE,SUV,Weather Damage,V1 struck V2 while reversing from parking spot,insured,44617,55,1,0,0.01
87N4UNFFQ,2020-04-02,2021-03-19,26240.1,WA,Coupe,Side-impact,V2 ran a stop sign and hit the side of V1,claimant,53774,52,5,1,0.21
I1HF2YKGI,2022-08-22,2022-10-19,17864.49,KY,SUV,Side-impact,Hailstorm caused significant roof and hood damage to V1,insured,29012,40,1,0,0.72
CX7FNBA3V,2022-02-24,2022-08-09,1002.52,MA,SUV,Side-impact,V1 was reported stolen from insured’s driveway,insured,48256,41,1,0,0.52
O6YVPDKFE,2018-05-18,2018-09-06,1960.18,AK,Sedan,Theft,V1 was missing after being parked overnight,insured,100000,68,1,0,0.27
EKOT16MIG,2022-01-20,2022-04-06,25943.17,MH,SUV,Weather Damage,Hailstorm caused significant roof and hood damage to V1,insured,88687,48,1,0,0.32
OVR9AHEMB,2018-06-26,2018-09-29,9838.54,ND,Sedan,Rear-end Collision,V1 was damaged by falling tree during storm,insured,100000,32,1,1,0.06
H4VSK23AF,2018-02-14,2018-08-05,4041.49,WA,SUV,Theft,V2 entered wrong lane and collided with V1,claimant,100000,76,0,1,0.01
PYBUXHWRR,2020-10-13,2021-07-23,99998.9,ND,SUV,Rear-end Collision,V2 turned left and struck the side of V1,claimant,15000,23,2,1,0.62
VAXGUMDF4,2020-11-21,2020-12-31,1002.52,KY,Truck,Backing Collision,V1 was reported stolen from insured’s driveway,insured,90412,18,2,0,0.22
NZKRSN8L0,2019-08-06,2019-08-11,13434.2,NV,Sedan,Head-on Collision,V2 failed to stop and struck V1 from behind,insured,15000,24,0,0,0.44
UW6IK209E,2018-01-02,2018-03-11,1576.72,UT,Truck,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,insured,100000,18,1,0,0.33
I8XQ6TCLK,2018-11-06,2019-06-23,18294.15,AS,Truck,Rear-end Collision,V2 was behind V1 when it began backing up,claimant,17118,74,0,0,0.5
04P2EK1HW,2020-05-31,2020-09-30,16191.11,VT,Truck,Side-impact,V2 entered wrong lane and collided with V1,insured,100000,80,2,1,0.72
67Y9PPPCG,2022-05-29,2022-12-22,1619.66,MH,SUV,Side-impact,V2 rear-ended V1 while stopped at a red light,insured,17894,61,5,1,0.24
Q6PE2FDZL,2021-04-20,2022-02-19,5368.92,MH,Coupe,Side-impact,V2 entered wrong lane and collided with V1,claimant,95989,34,2,0,0.76
TOCZCECER,2018-12-25,2019-11-27,6339.55,UT,Sedan,Weather Damage,V2 failed to stop and struck V1 from behind,insured,49615,65,1,0,0.01
T7AWRPMEH,2018-04-03,2018-05-05,22936.0,VI,SUV,Weather Damage,V2 rear-ended V1 while stopped at a red light,claimant,15000,52,1,1,0.74
RTVCE3SKS,2022-02-10,2022-03-10,3380.35,ND,Van,Theft,V1 was reported stolen from insured’s driveway,insured,94563,59,0,0,0.86
O6DKFLAB0,2020-10-05,2021-02-06,14736.55,UT,Truck,Rear-end Collision,V2 turned left and struck the side of V1,claimant,100000,45,4,0,0.74
QM6UT6FIZ,2020-01-19,2020-10-19,17657.42,NE,Coupe,Weather Damage,Hailstorm caused significant roof and hood damage to V1,insured,100000,74,3,0,0.72
HJMXSNWER,2022-10-16,2023-09-17,8291.33,WA,Truck,Side-impact,V2 failed to stop and struck V1 from behind,claimant,96280,58,1,0,0.27
